item,itemLabel,startDate,endDate
Q1703641,Йордан Мутафчиев,1990-12-22,1991-11-08
Q1225826,Димитър Луджев,1991-11-08,1992-05-20
Q1487972,Александър Сталийски,1992-05-20,1992-12-30
Q428925,Валентин Александров,1992-12-30,1994-10-17
Q891186,Бойко Ноев,1994-10-17,1995-01-25
Q1225835,Димитър Павлов,1995-01-25,1997-02-12
Q1509146,Георги Ананиев,1997-02-12,1997-05-21
Q1509146,Георги Ананиев,1997-05-21,1999-12-21
Q891186,Бойко Ноев,1999-12-21,2001-07-24
Q1540417,Николай Свинаров,2001-07-24,2005-08-16
Q557086,Веселин Близнаков,2005-08-16,2008-04-24
Q1166856,Николай Цонев,2008-04-24,2009-07-27
Q58106,Николай Младенов,2009-07-27,2010-01-27
Q551547,Аню Ангелов,2010-01-27,2013-03-13
Q12296596,Тодор Тагарев,2013-03-13,2013-05-29
Q12271885,Ангел Найденов,2013-05-29,2014-08-06
Q28530825,Велизар Шаламанов,2014-08-06,2014-11-07
Q18745357,Николай Ненчев,2014-11-07,2017-01-27
Q28055319,Стефан Янев,2017-01-27,2017-05-04
Q763173,Красимир Каракачанов,2017-05-04,2021-05-12
Q28869795,Георги Панайотов,2021-05-12,2021-09-16
Q28869795,Георги Панайотов,2021-09-16,2021-12-13
Q28055319,Стефан Янев,2021-12-13,2022-03-01
Q111081660,Драгомир Заков,2022-03-01,
