item,itemLabel,startDate,endDate,sourceDate,psid
Q1703641,Йордан Мутафчиев,1990-12-22,1991-11-08,,Q1703641-A5DCC78B-1426-4872-AC11-97C775A0B774
Q1225826,Димитър Луджев,1991-11-08,1992-05-20,,Q1225826-836C8EB0-63E9-4047-9F4B-CC9190CCE0E1
Q1487972,Александър Сталийски,1992-05-20,1992-12-30,,Q1487972-E42F325B-FC26-45F7-AB39-E446EC75D6A5
Q428925,Валентин Александров,1992-12-30,1994-10-17,,Q428925-D53565AD-55C1-43A9-BCF2-71C4CB6E1227
Q891186,Бойко Ноев,1994-10-17,1995-01-25,,Q891186-F9C21A14-07DE-48CB-8815-6436FA672E80
Q1225835,Димитър Павлов,1995-01-25,1997-02-12,,Q1225835-97FCBD64-8A27-4DD6-8B86-9C23DBEB89A1
Q1509146,Георги Ананиев,1997-02-12,1999-12-21,,Q1509146-8F3002D0-D8E4-4C8F-8129-3A4309397049
Q891186,Бойко Ноев,1999-12-21,2001-07-24,,Q891186-1A0352EF-9358-4C3E-955B-814BCBA60761
Q1540417,Николай Свинаров,2001-07-24,2005-08-16,,Q1540417-386F9830-ED72-41E3-BEFB-FF6477B80B23
Q557086,Веселин Близнаков,2005-08-07,2008-04-24,,Q557086-670B2571-BAFD-404E-941F-A4AD9DB6F4A2
Q1166856,Николай Цонев,2008-04-24,2009-07-27,,Q1166856-2DBDD643-1C94-4ED4-B73B-93D031C16E7B
Q58106,Николай Младенов,2009-07-27,2010-01-27,,Q58106-CF363579-3434-4A0C-BE0C-8FAEC344848F
Q551547,Аню Ангелов,2010-01-27,2013-03-13,,Q551547-351b0f54-5666-4082-9dda-87361c94a207
Q12296596,Тодор Тагарев,2013-03-13,2013-05-29,,Q12296596-2FCF64CD-7A65-4F79-9478-26E941372C5F
Q12271885,Ангел Найденов,2013-05-29,2014-08-06,,Q12271885-025ACC76-CF71-4B1A-AD03-2B856780067C
Q28530825,Велизар Шаламанов,2014-08-06,2014-11-07,,Q28530825-D017CB78-75A5-4F4D-BC69-A7EA3AC68EBF
Q18745357,Николай Ненчев,2014-11-07,2017-01-27,,Q18745357-F9B736CD-D484-422B-8F05-80938DF198C0
Q28055319,Стефан Янев,2017-01-27,2017-05-04,,Q28055319-410AB3CE-6EC4-4023-8358-8A91C10A533D
Q763173,Красимир Каракачанов,2017-05-04,2021-05-12,,Q763173-B8024CFF-9E5D-4DFD-BEDD-337126C6558A
Q28869795,Георги Панайотов,2021-05-12,2021-12-13,,Q28869795-DBF3D7CD-7DB6-4630-A3F3-27B1635508D8
Q28055319,Стефан Янев,2021-12-13,2022-03-01,,Q28055319-29D3E83F-48FF-468D-BBF8-BA4EF667D1EB
Q111043880,,2022-03-01,,,Q111043880-39D0BFF7-DCF0-4652-B7C6-7A765CCDBA3E
